country,indicator,Weeks,value,CWRT,source,month,year
Sweden,Sum week hospital occupancy,30,781.0,-0.012682476649275465,Country_Website,July,2021
Sweden,Sum week hospital occupancy,31,914.0,0.01554655794079074,Country_Website,August,2021
Sweden,Sum week hospital occupancy,32,1149.0,0.02964987253449647,Country_Website,August,2021
Sweden,Sum week hospital occupancy,33,1420.0,0.024518512048361085,Country_Website,August,2021
Sweden,Sum week hospital occupancy,34,1693.0,0.025818828725401977,Country_Website,August,2021
Sweden,Sum week hospital occupancy,35,2150.0,0.027669487631890588,Country_Website,August,2021
Sweden,Sum week hospital occupancy,36,2317.0,0.01611677009027912,Country_Website,September,2021
Sweden,Sum week hospital occupancy,37,2200.0,-0.011405874474894495,Country_Website,September,2021
Sweden,Sum week hospital occupancy,38,2017.0,-0.010972408835051017,Country_Website,September,2021
Sweden,Sum week hospital occupancy,39,1833.0,-0.007409039872540268,Country_Website,September,2021
Sweden,Sum week ICU occupancy,09,0.0,0.0,Country_Website,February,2020
Sweden,Sum week ICU occupancy,10,0.0,0.0,Country_Website,March,2020
Sweden,Sum week ICU occupancy,11,3.0,0.41421356237309515,Country_Website,March,2020
Sweden,Sum week ICU occupancy,12,197.0,0.5413305143392402,Country_Website,March,2020
Sweden,Sum week ICU occupancy,13,1100.0,0.12989418694034804,Country_Website,March,2020
Sweden,Sum week ICU occupancy,14,2360.0,0.06382105598924093,Country_Website,March,2020
Sweden,Sum week ICU occupancy,15,3255.0,0.02569176655111427,Country_Website,April,2020
Sweden,Sum week ICU occupancy,16,3638.0,-0.0011089602682518018,Country_Website,April,2020
Sweden,Sum week ICU occupancy,17,3743.0,0.00079323309032997,Country_Website,April,2020
Sweden,Sum week ICU occupancy,18,3672.0,-0.005725943811195178,Country_Website,April,2020
Sweden,Sum week ICU occupancy,19,3354.0,-0.018621067698580962,Country_Website,May,2020
Sweden,Sum week ICU occupancy,20,2842.0,-0.017208569096932913,Country_Website,May,2020
Sweden,Sum week ICU occupancy,21,2539.0,-0.01152246555537706,Country_Website,May,2020
Sweden,Sum week ICU occupancy,22,2273.0,-0.01324023885479575,Country_Website,May,2020
Sweden,Sum week ICU occupancy,23,2114.0,-0.006515767886185686,Country_Website,June,2020
Sweden,Sum week ICU occupancy,24,1908.0,-0.015312773971745353,Country_Website,June,2020
Sweden,Sum week ICU occupancy,25,1581.0,-0.019882812909818193,Country_Website,June,2020
Sweden,Sum week ICU occupancy,26,1286.0,-0.028336235645371022,Country_Website,June,2020
Sweden,Sum week ICU occupancy,27,1001.0,-0.01825869848006223,Country_Website,June,2020
Sweden,Sum week ICU occupancy,28,740.0,-0.04207387224182557,Country_Website,July,2020
Sweden,Sum week ICU occupancy,29,522.0,-0.044849534034474,Country_Website,July,2020
Sweden,Sum week ICU occupancy,30,360.0,-0.031374914073002635,Country_Website,July,2020
Sweden,Sum week ICU occupancy,31,269.0,-0.04411899928389096,Country_Website,July,2020
Sweden,Sum week ICU occupancy,32,219.0,-0.022467292969113872,Country_Website,August,2020
Sweden,Sum week ICU occupancy,33,218.0,-0.009482097908266818,Country_Website,August,2020
Sweden,Sum week ICU occupancy,34,194.0,-0.029227144418701112,Country_Website,August,2020
Sweden,Sum week ICU occupancy,35,142.0,-0.013523465056393236,Country_Website,August,2020
Sweden,Sum week ICU occupancy,36,109.0,-0.03526522616111816,Country_Website,August,2020
Sweden,Sum week ICU occupancy,37,99.0,0.0323911847100018,Country_Website,September,2020
Sweden,Sum week ICU occupancy,38,119.0,0.024853870133818123,Country_Website,September,2020
Sweden,Sum week ICU occupancy,39,120.0,0.008198916210815588,Country_Website,September,2020
Sweden,Sum week ICU occupancy,40,128.0,0.0323911847100018,Country_Website,September,2020
Sweden,Sum week ICU occupancy,41,157.0,-0.0066236825826949675,Country_Website,October,2020
Sweden,Sum week ICU occupancy,42,184.0,0.0323911847100018,Country_Website,October,2020
Sweden,Sum week ICU occupancy,43,245.0,0.04563562595358461,Country_Website,October,2020
Sweden,Sum week ICU occupancy,44,397.0,0.04195362743720854,Country_Website,October,2020
Sweden,Sum week ICU occupancy,45,622.0,0.042455774230075294,Country_Website,November,2020
Sweden,Sum week ICU occupancy,46,882.0,0.011317980260636018,Country_Website,November,2020
Sweden,Sum week ICU occupancy,47,1214.0,0.01902551365686267,Country_Website,November,2020
Sweden,Sum week ICU occupancy,48,1527.0,0.019907818299769398,Country_Website,November,2020
Sweden,Sum week ICU occupancy,49,1712.0,0.006502277905596987,Country_Website,November,2020
Sweden,Sum week ICU occupancy,50,1762.0,0.006344732176075896,Country_Website,December,2020
Sweden,Sum week ICU occupancy,51,1886.0,0.01787007555372977,Country_Website,December,2020
Sweden,Sum week ICU occupancy,52,2122.0,0.008062779805600107,Country_Website,December,2020
Sweden,Sum week ICU occupancy,53,2369.0,0.006314134890095469,Country_Website,December,2020
Sweden,Sum week ICU occupancy,01,2597.0,0.00429719169707754,Country_Website,January,2021
Sweden,Sum week ICU occupancy,02,2532.0,-0.011985285033757065,Country_Website,January,2021
Sweden,Sum week ICU occupancy,03,2232.0,-0.023399737870219983,Country_Website,January,2021
Sweden,Sum week ICU occupancy,04,1892.0,-0.010994353090500564,Country_Website,January,2021
Sweden,Sum week ICU occupancy,05,1716.0,-0.0034926037649548602,Country_Website,February,2021
Sweden,Sum week ICU occupancy,06,1595.0,-0.008096776271662276,Country_Website,February,2021
Sweden,Sum week ICU occupancy,07,1511.0,-0.01189580488506825,Country_Website,February,2021
Sweden,Sum week ICU occupancy,08,1558.0,0.0052568212595636155,Country_Website,February,2021
Sweden,Sum week ICU occupancy,09,1640.0,0.0,Country_Website,March,2021
Sweden,Sum week ICU occupancy,10,1650.0,0.002962189117655667,Country_Website,March,2021
Sweden,Sum week ICU occupancy,11,1860.0,0.007548883591101951,Country_Website,March,2021
Sweden,Sum week ICU occupancy,12,2035.0,0.003908396609232145,Country_Website,March,2021
Sweden,Sum week ICU occupancy,13,2248.0,0.012787857926405133,Country_Website,March,2021
Sweden,Sum week ICU occupancy,14,2527.0,0.011949455082654659,Country_Website,April,2021
Sweden,Sum week ICU occupancy,15,2748.0,0.0010842118173213233,Country_Website,April,2021
Sweden,Sum week ICU occupancy,16,2848.0,-0.00872867432181379,Country_Website,April,2021
Sweden,Sum week ICU occupancy,17,2739.0,-0.009758068433788458,Country_Website,April,2021
Sweden,Sum week ICU occupancy,18,2734.0,0.0,Country_Website,May,2021
Sweden,Sum week ICU occupancy,19,2459.0,-0.024020210894176608,Country_Website,May,2021
Sweden,Sum week ICU occupancy,20,1857.0,-0.022977573960536346,Country_Website,May,2021
Sweden,Sum week ICU occupancy,21,1500.0,-0.009990691375683869,Country_Website,May,2021
Sweden,Sum week ICU occupancy,22,1201.0,-0.036786904997066716,Country_Website,May,2021
Sweden,Sum week ICU occupancy,23,894.0,-0.03090493542290873,Country_Website,June,2021
Sweden,Sum week ICU occupancy,24,649.0,-0.04233639695217184,Country_Website,June,2021
Sweden,Sum week ICU occupancy,25,473.0,-0.017844681121742312,Country_Website,June,2021
Sweden,Sum week ICU occupancy,26,310.0,-0.06537745763493374,Country_Website,June,2021
Sweden,Sum week ICU occupancy,27,198.0,-0.03888544835913388,Country_Website,July,2021
Sweden,Sum week ICU occupancy,28,138.0,-0.014195911115765125,Country_Website,July,2021
Sweden,Sum week ICU occupancy,29,159.0,-0.006330131558949903,Country_Website,July,2021
Sweden,Sum week ICU occupancy,30,125.0,-0.038102779710910695,Country_Website,July,2021
Sweden,Sum week ICU occupancy,31,183.0,0.054514538623631204,Country_Website,August,2021
Sweden,Sum week ICU occupancy,32,186.0,-0.010934216542918485,Country_Website,August,2021
Sweden,Sum week ICU occupancy,33,231.0,0.0323911847100018,Country_Website,August,2021
Sweden,Sum week ICU occupancy,34,280.0,0.018752682115795727,Country_Website,August,2021
Sweden,Sum week ICU occupancy,35,324.0,0.011982884749976552,Country_Website,August,2021
Sweden,Sum week ICU occupancy,36,388.0,0.008044969194439755,Country_Website,September,2021
Sweden,Sum week ICU occupancy,37,324.0,-0.012353260923240739,Country_Website,September,2021
Sweden,Sum week ICU occupancy,38,309.0,-0.0066236825826949675,Country_Website,September,2021
Sweden,Sum week ICU occupancy,39,289.0,-0.0033558561154747313,Country_Website,September,2021
Sweden,Weekly new ICU admissions per 100k,10,0.029048406167209,0.0,"TESSy COVID-19, national daily data",March,2020
Sweden,Weekly new ICU admissions per 100k,11,0.154924832891781,0.0,"TESSy COVID-19, national daily data",March,2020
Sweden,Weekly new ICU admissions per 100k,12,0.832720976793325,0.0,"TESSy COVID-19, national daily data",March,2020
Sweden,Weekly new ICU admissions per 100k,13,2.29482408720951,0.0,"TESSy COVID-19, national daily data",March,2020
Sweden,Weekly new ICU admissions per 100k,14,2.67245336738323,0.0,"TESSy COVID-19, national daily data",April,2020
Sweden,Weekly new ICU admissions per 100k,15,2.75959858588486,0.0,"TESSy COVID-19, national daily data",April,2020
Sweden,Weekly new ICU admissions per 100k,16,2.40133490982261,0.0,"TESSy COVID-19, national daily data",April,2020
Sweden,Weekly new ICU admissions per 100k,17,2.29482408720951,0.0,"TESSy COVID-19, national daily data",April,2020
Sweden,Weekly new ICU admissions per 100k,18,1.82036678647843,0.0,"TESSy COVID-19, national daily data",May,2020
Sweden,Weekly new ICU admissions per 100k,19,1.51051712069487,0.0,"TESSy COVID-19, national daily data",May,2020
Sweden,Weekly new ICU admissions per 100k,20,1.19098465285557,0.0,"TESSy COVID-19, national daily data",May,2020
Sweden,Weekly new ICU admissions per 100k,21,1.07479102818673,0.0,"TESSy COVID-19, national daily data",May,2020
Sweden,Weekly new ICU admissions per 100k,22,1.18130185079983,0.0,"TESSy COVID-19, national daily data",May,2020
Sweden,Weekly new ICU admissions per 100k,23,1.19098465285557,0.0,"TESSy COVID-19, national daily data",June,2020
Sweden,Weekly new ICU admissions per 100k,24,0.881134987072007,0.0,"TESSy COVID-19, national daily data",June,2020
Sweden,Weekly new ICU admissions per 100k,25,0.716527352124489,0.0,"TESSy COVID-19, national daily data",June,2020
Sweden,Weekly new ICU admissions per 100k,26,0.542236915121235,0.0,"TESSy COVID-19, national daily data",June,2020
Sweden,Weekly new ICU admissions per 100k,27,0.329215269895036,0.0,"TESSy COVID-19, national daily data",July,2020
Sweden,Weekly new ICU admissions per 100k,28,0.135559228780309,0.0,"TESSy COVID-19, national daily data",July,2020
Sweden,Weekly new ICU admissions per 100k,29,0.135559228780309,0.0,"TESSy COVID-19, national daily data",July,2020
Sweden,Weekly new ICU admissions per 100k,30,0.116193624668836,0.0,"TESSy COVID-19, national daily data",July,2020
Sweden,Weekly new ICU admissions per 100k,31,0.1065108226131,0.0,"TESSy COVID-19, national daily data",August,2020
Sweden,Weekly new ICU admissions per 100k,32,0.154924832891781,0.0,"TESSy COVID-19, national daily data",August,2020
Sweden,Weekly new ICU admissions per 100k,33,0.125876426724572,0.0,"TESSy COVID-19, national daily data",August,2020
Sweden,Weekly new ICU admissions per 100k,34,0.0774624164458907,0.0,"TESSy COVID-19, national daily data",August,2020
Sweden,Weekly new ICU admissions per 100k,35,0.0677796143901544,0.0,"TESSy COVID-19, national daily data",August,2020
Sweden,Weekly new ICU admissions per 100k,36,0.0774624164458907,0.0,"TESSy COVID-19, national daily data",September,2020
Sweden,Weekly new ICU admissions per 100k,37,0.0774624164458907,0.0,"TESSy COVID-19, national daily data",September,2020
Sweden,Weekly new ICU admissions per 100k,38,0.0677796143901544,0.0,"TESSy COVID-19, national daily data",September,2020
Sweden,Weekly new ICU admissions per 100k,39,0.0774624164458907,0.0,"TESSy COVID-19, national daily data",September,2020
Sweden,Weekly new ICU admissions per 100k,40,0.135559228780309,0.0,"TESSy COVID-19, national daily data",October,2020
Sweden,Weekly new ICU admissions per 100k,41,0.2130216452262,0.0,"TESSy COVID-19, national daily data",October,2020
Sweden,Weekly new ICU admissions per 100k,42,0.18397323905899,0.0,"TESSy COVID-19, national daily data",October,2020
Sweden,Weekly new ICU admissions per 100k,43,0.358263676062245,0.0,"TESSy COVID-19, national daily data",October,2020
Sweden,Weekly new ICU admissions per 100k,44,0.561602519232708,0.0,"TESSy COVID-19, national daily data",November,2020
Sweden,Weekly new ICU admissions per 100k,45,1.065108226131,0.0,"TESSy COVID-19, national daily data",November,2020
Sweden,Weekly new ICU admissions per 100k,46,1.13288784052115,0.0,"TESSy COVID-19, national daily data",November,2020
Sweden,Weekly new ICU admissions per 100k,47,1.48146871452766,0.0,"TESSy COVID-19, national daily data",November,2020
Sweden,Weekly new ICU admissions per 100k,48,1.64607634947518,0.0,"TESSy COVID-19, national daily data",November,2020
Sweden,Weekly new ICU admissions per 100k,49,1.60734514125223,0.0,"TESSy COVID-19, national daily data",December,2020
Sweden,Weekly new ICU admissions per 100k,50,1.58797953714076,0.0,"TESSy COVID-19, national daily data",December,2020
Sweden,Weekly new ICU admissions per 100k,51,1.8106839844227,0.0,"TESSy COVID-19, national daily data",December,2020
Sweden,Weekly new ICU admissions per 100k,52,1.99465722348169,0.0,"TESSy COVID-19, national daily data",December,2020
Sweden,Weekly new ICU admissions per 100k,00,2.24641007693083,0.0,"TESSy COVID-19, national daily data",January,2021
Sweden,Weekly new ICU admissions per 100k,01,1.79131838031122,0.0,"TESSy COVID-19, national daily data",January,2021
Sweden,Weekly new ICU admissions per 100k,02,1.48146871452766,0.0,"TESSy COVID-19, national daily data",January,2021
Sweden,Weekly new ICU admissions per 100k,03,1.21035025696704,0.0,"TESSy COVID-19, national daily data",January,2021
Sweden,Weekly new ICU admissions per 100k,04,1.05542542407526,0.0,"TESSy COVID-19, national daily data",January,2021
Sweden,Weekly new ICU admissions per 100k,05,1.00701141379658,0.0,"TESSy COVID-19, national daily data",February,2021
Sweden,Weekly new ICU admissions per 100k,06,1.01669421585232,0.0,"TESSy COVID-19, national daily data",February,2021
Sweden,Weekly new ICU admissions per 100k,07,1.05542542407526,0.0,"TESSy COVID-19, national daily data",February,2021
Sweden,Weekly new ICU admissions per 100k,08,1.28781267341293,0.0,"TESSy COVID-19, national daily data",February,2021
Sweden,Weekly new ICU admissions per 100k,09,1.30717827752441,0.0,"TESSy COVID-19, national daily data",March,2021
Sweden,Weekly new ICU admissions per 100k,10,1.45242030836045,0.0,"TESSy COVID-19, national daily data",March,2021
Sweden,Weekly new ICU admissions per 100k,11,1.60734514125223,0.0,"TESSy COVID-19, national daily data",March,2021
Sweden,Weekly new ICU admissions per 100k,12,1.69449035975386,0.0,"TESSy COVID-19, national daily data",March,2021
Sweden,Weekly new ICU admissions per 100k,13,2.13021645226199,0.0,"TESSy COVID-19, national daily data",April,2021
Sweden,Weekly new ICU admissions per 100k,14,2.39165210776688,0.0,"TESSy COVID-19, national daily data",April,2021
Sweden,Weekly new ICU admissions per 100k,15,2.3722865036554,0.0,"TESSy COVID-19, national daily data",April,2021
Sweden,Weekly new ICU admissions per 100k,16,2.04307123376037,0.0,"TESSy COVID-19, national daily data",April,2021
